survey_id,company_id,customer_id,survey_date,satisfaction_score,preferred_feature,purchase_factor,improvement_area,would_recommend
SRV029989,C010,CUST05045,2024-05-16,2.0,Better design,Features,Performance,No
SRV021618,C009,CUST03193,2024-05-16,4.0,More smart features,Price,Battery life,No
SRV004402,C001,CUST02601,2024-05-16,,More smart features,Features,Design,Yes
SRV000078,C006,CUST03140,2024-05-16,,Better performance,Customer reviews,Durability,Yes
SRV010858,C006,CUST03080,2024-05-16,,Better design,Design,Battery life,Yes
SRV007123,C001,CUST01492,2024-05-16,,Longer battery life,Durability,Design,No
SRV002144,C001,CUST09299,2024-05-16,,Improved durability,Features,Design,Yes
SRV022803,C002,CUST05694,2024-05-16,,Better software,Customer reviews,Battery life,Yes
SRV005204,C008,CUST03622,2024-05-16,,More smart features,Performance,Durability,Yes
SRV007258,C004,CUST01135,2024-05-16,,Better design,Quality,Comfort,Yes
SRV016571,C010,CUST04632,2024-05-16,2.0,Lower price,Customer reviews,Performance,No
SRV002085,C006,CUST08461,2024-05-16,3.0,More smart features,Price,Customer support,No
SRV005451,C002,CUST07939,2024-05-16,,Longer battery life,Quality,Comfort,Yes
SRV016186,C009,CUST01249,2024-05-16,1.0,Longer battery life,Performance,Performance,No
SRV015707,C004,CUST02014,2024-05-16,,Improved durability,Features,Software,Yes
SRV015267,C001,CUST09937,2024-05-16,,Better design,Customer reviews,Design,Yes
SRV020110,C001,CUST05637,2024-05-16,3.0,Improved comfort,Quality,Comfort,No
SRV026814,C008,CUST02852,2024-05-16,3.0,More smart features,Customer reviews,Design,No
SRV028424,C007,CUST06097,2024-05-16,,Better performance,Performance,Design,Yes
SRV001357,C004,CUST07524,2024-05-17,,Better software,Customer reviews,Battery life,Yes
SRV003592,C008,CUST08077,2024-05-17,4.0,More smart features,Features,Battery life,No
SRV027731,C004,CUST09083,2024-05-17,,Improved durability,Durability,Customer support,Yes
SRV000108,C002,CUST04015,2024-05-17,2.0,Lower price,Customer reviews,Comfort,No
SRV019156,C005,CUST06022,2024-05-17,,More smart features,Brand reputation,Battery life,No
SRV010191,C007,CUST09966,2024-05-17,,Better software,Features,Durability,Yes
SRV021431,C004,CUST00146,2024-05-17,1.0,Improved durability,Features,Comfort,No
SRV011513,C006,CUST00365,2024-05-17,3.0,Improved durability,Brand reputation,Design,No
SRV004895,C005,CUST07274,2024-05-17,5.0,Better performance,Performance,Price,No
SRV022858,C009,CUST09546,2024-05-17,,More smart features,Price,Customer support,No
SRV027564,C001,CUST09635,2024-05-17,5.0,Longer battery life,Price,Durability,No
SRV022406,C001,CUST05655,2024-05-17,,Better design,Features,Comfort,Yes
SRV017673,C002,CUST08300,2024-05-17,,Lower price,Durability,Durability,No
SRV006033,C003,CUST00971,2024-05-17,,Improved durability,Performance,Comfort,No
SRV003830,C008,CUST01797,2024-05-17,4.0,Improved comfort,Design,Comfort,No
SRV027957,C010,CUST09971,2024-05-17,4.0,Better performance,Durability,Comfort,No
SRV008800,C003,CUST03667,2024-05-17,,Longer battery life,Quality,Performance,No
SRV005641,C001,CUST06630,2024-05-17,5.0,More smart features,Price,Durability,No
SRV012511,C008,CUST07257,2024-05-17,4.0,Better software,Quality,Design,No
SRV004126,C010,CUST02151,2024-05-17,,Better design,Price,Software,Yes
SRV016601,C009,CUST08851,2024-05-17,5.0,Longer battery life,Performance,Design,No
SRV026993,C009,CUST06228,2024-05-17,5.0,Better design,Brand reputation,Price,No
SRV012856,C010,CUST02055,2024-05-17,,More smart features,Brand reputation,Durability,No
SRV028859,C002,CUST07168,2024-05-17,,Longer battery life,Design,Comfort,Yes
SRV025859,C002,CUST05772,2024-05-17,3.0,Longer battery life,Performance,Performance,No
SRV012167,C010,CUST07352,2024-05-18,,Longer battery life,Price,Durability,Yes
SRV023848,C007,CUST03507,2024-05-18,4.0,Improved durability,Quality,Software,No
SRV028194,C009,CUST09915,2024-05-18,3.0,Improved durability,Design,Software,No
SRV014603,C002,CUST01508,2024-05-18,5.0,Improved durability,Customer reviews,Price,No
SRV002785,C004,CUST03975,2024-05-18,,More smart features,Performance,Performance,Yes
SRV025256,C010,CUST02909,2024-05-18,1.0,Better design,Brand reputation,Software,No
SRV024146,C003,CUST06058,2024-05-18,2.0,Better software,Customer reviews,Durability,No
SRV009645,C008,CUST03304,2024-05-18,5.0,Lower price,Quality,Battery life,No
SRV004395,C004,CUST09140,2024-05-18,2.0,Better performance,Durability,Customer support,No
SRV009676,C003,CUST07590,2024-05-18,,More smart features,Design,Durability,Yes
SRV018797,C007,CUST03460,2024-05-18,,Longer battery life,Performance,Battery life,Yes
SRV027071,C009,CUST00249,2024-05-18,5.0,Better design,Durability,Battery life,No
SRV016826,C007,CUST05919,2024-05-18,,Better software,Design,Customer support,No
SRV013949,C005,CUST02589,2024-05-18,,More smart features,Durability,Durability,Yes
SRV002364,C002,CUST04274,2024-05-18,,Lower price,Brand reputation,Design,Yes
SRV012699,C002,CUST00489,2024-05-18,,Better performance,Quality,Comfort,Yes
SRV028328,C007,CUST03003,2024-05-18,,More smart features,Durability,Battery life,No
SRV013522,C001,CUST03076,2024-05-18,3.0,Better software,Durability,Comfort,No
SRV025824,C006,CUST05600,2024-05-18,5.0,Improved comfort,Customer reviews,Design,No
SRV011117,C005,CUST03778,2024-05-18,5.0,Better performance,Price,Price,No
SRV006759,C010,CUST05022,2024-05-18,3.0,Longer battery life,Performance,Battery life,No
SRV023968,C005,CUST06509,2024-05-18,5.0,Improved comfort,Design,Software,No
SRV000395,C003,CUST09387,2024-05-18,,More smart features,Design,Customer support,Yes
SRV005309,C002,CUST05490,2024-05-18,5.0,Improved durability,Customer reviews,Performance,No
SRV014229,C007,CUST04972,2024-05-18,1.0,Better software,Design,Performance,No
SRV018735,C001,CUST01462,2024-05-18,5.0,Better software,Customer reviews,Software,No
SRV004006,C002,CUST09752,2024-05-18,1.0,Lower price,Performance,Software,No
SRV006536,C002,CUST00850,2024-05-18,4.0,Lower price,Durability,Performance,No
SRV000543,C001,CUST09846,2024-05-18,5.0,Improved durability,Durability,Customer support,No
SRV013215,C009,CUST07845,2024-05-18,,Better software,Quality,Battery life,Yes
SRV001364,C003,CUST06474,2024-05-18,,More smart features,Features,Customer support,No
SRV008175,C005,CUST01097,2024-05-19,,Better design,Performance,Performance,Yes
SRV012309,C004,CUST07686,2024-05-19,5.0,Lower price,Price,Price,No
SRV002348,C005,CUST03607,2024-05-19,,Lower price,Durability,Software,Yes
SRV011855,C001,CUST04816,2024-05-19,,Lower price,Price,Price,Yes
SRV012118,C003,CUST03143,2024-05-19,,Better design,Price,Battery life,Yes
SRV007243,C007,CUST08709,2024-05-19,,Longer battery life,Features,Customer support,Yes
SRV028789,C004,CUST05194,2024-05-19,,Lower price,Price,Comfort,Yes
SRV021918,C007,CUST03936,2024-05-19,,Better design,Features,Price,Yes
SRV004263,C001,CUST02855,2024-05-19,,Longer battery life,Durability,Durability,Yes
SRV014452,C009,CUST07839,2024-05-19,5.0,Better performance,Features,Design,No
SRV007087,C002,CUST04235,2024-05-19,,Better software,Performance,Design,Yes
SRV006827,C003,CUST07056,2024-05-19,2.0,Better software,Features,Performance,No
SRV016652,C005,CUST05478,2024-05-19,,Better design,Customer reviews,Customer support,Yes
SRV002577,C008,CUST02722,2024-05-19,,Better design,Features,Customer support,Yes
SRV017564,C001,CUST03882,2024-05-19,,Better performance,Design,Performance,Yes
SRV017311,C005,CUST06495,2024-05-19,2.0,More smart features,Price,Durability,No
SRV002975,C010,CUST04463,2024-05-19,,Improved durability,Customer reviews,Performance,Yes
SRV023218,C002,CUST02620,2024-05-19,4.0,More smart features,Features,Design,No
SRV019126,C009,CUST06271,2024-05-19,2.0,Lower price,Brand reputation,Performance,No
SRV004600,C006,CUST02939,2024-05-19,,Better performance,Performance,Customer support,Yes
SRV011871,C007,CUST02798,2024-05-19,,Better design,Durability,Durability,Yes
SRV024936,C005,CUST07046,2024-05-19,3.0,Better performance,Customer reviews,Durability,No
SRV003328,C001,CUST07743,2024-05-19,,Improved comfort,Performance,Price,No
SRV022421,C004,CUST02740,2024-05-19,,Better software,Design,Price,Yes
SRV012575,C004,CUST01468,2024-05-19,3.0,More smart features,Performance,Customer support,No
SRV012629,C006,CUST01113,2024-05-19,,Improved comfort,Brand reputation,Design,Yes
SRV021254,C004,CUST06706,2024-05-19,,Better design,Brand reputation,Durability,Yes
SRV021404,C003,CUST02618,2024-05-19,,More smart features,Features,Customer support,Yes
SRV017428,C010,CUST09088,2024-05-19,,Longer battery life,Performance,Comfort,Yes
SRV016174,C010,CUST05934,2024-05-19,3.0,Longer battery life,Durability,Durability,No
SRV028245,C002,CUST01887,2024-05-19,4.0,Longer battery life,Features,Price,No
SRV016734,C004,CUST09612,2024-05-19,2.0,Better performance,Performance,Performance,No
SRV012595,C001,CUST05265,2024-05-20,,Improved comfort,Features,Design,No
SRV015050,C006,CUST05518,2024-05-20,,More smart features,Price,Durability,No
SRV022819,C009,CUST07101,2024-05-20,,Lower price,Features,Customer support,Yes
SRV025056,C010,CUST03316,2024-05-20,,Better performance,Durability,Software,No
SRV020947,C001,CUST00502,2024-05-20,2.0,More smart features,Features,Performance,No
SRV004947,C004,CUST06180,2024-05-20,2.0,Better design,Durability,Design,No
SRV027327,C007,CUST07962,2024-05-20,4.0,Better performance,Design,Software,No
SRV016573,C004,CUST01302,2024-05-20,1.0,Better performance,Features,Customer support,No
SRV006338,C007,CUST08479,2024-05-20,,Better design,Brand reputation,Software,Yes
SRV029388,C009,CUST07817,2024-05-20,,Better software,Design,Customer support,Yes
SRV025123,C005,CUST02844,2024-05-20,,Better software,Performance,Battery life,Yes
SRV021386,C005,CUST07591,2024-05-20,5.0,Better design,Quality,Design,No
SRV011700,C007,CUST07972,2024-05-20,,Improved durability,Price,Comfort,No
SRV021192,C008,CUST08594,2024-05-20,3.0,Lower price,Features,Price,No
SRV024383,C002,CUST01527,2024-05-20,2.0,Longer battery life,Features,Durability,No
SRV002306,C007,CUST07076,2024-05-20,,Improved comfort,Quality,Customer support,Yes
SRV028550,C007,CUST07760,2024-05-20,1.0,Improved durability,Features,Comfort,No
SRV004290,C010,CUST01168,2024-05-20,,Lower price,Price,Performance,Yes
SRV011974,C003,CUST02576,2024-05-20,,Lower price,Quality,Software,Yes
SRV024977,C008,CUST00603,2024-05-20,4.0,More smart features,Customer reviews,Battery life,No
SRV003766,C010,CUST03651,2024-05-20,,More smart features,Performance,Performance,Yes
SRV010001,C005,CUST02130,2024-05-20,,Lower price,Price,Price,Yes
SRV018399,C004,CUST05145,2024-05-20,2.0,Improved durability,Features,Battery life,No
SRV010581,C010,CUST07989,2024-05-20,,Improved durability,Customer reviews,Comfort,Yes
SRV006774,C001,CUST02601,2024-05-20,,Better performance,Durability,Battery life,No
SRV010153,C008,CUST08497,2024-05-20,,Longer battery life,Design,Design,Yes
SRV003972,C002,CUST07710,2024-05-20,5.0,Improved comfort,Price,Software,No
SRV009035,C003,CUST07653,2024-05-20,,Better software,Performance,Performance,Yes
SRV002062,C007,CUST05389,2024-05-20,5.0,Better design,Brand reputation,Software,No
SRV022132,C005,CUST06647,2024-05-20,,Better design,Quality,Software,Yes
SRV004364,C002,CUST09249,2024-05-20,,Better performance,Performance,Price,Yes
SRV003973,C009,CUST06681,2024-05-20,2.0,More smart features,Features,Comfort,No
SRV017613,C001,CUST01462,2024-05-21,,Better performance,Customer reviews,Comfort,No
SRV009467,C009,CUST09616,2024-05-21,,Better software,Performance,Software,Yes
SRV026876,C009,CUST08289,2024-05-21,5.0,Better software,Brand reputation,Battery life,No
SRV004577,C002,CUST09477,2024-05-21,,Lower price,Durability,Performance,Yes
SRV007342,C001,CUST05987,2024-05-21,2.0,Better performance,Brand reputation,Customer support,No
SRV012911,C005,CUST00861,2024-05-21,,Improved durability,Features,Customer support,Yes
SRV018232,C008,CUST02050,2024-05-21,2.0,Improved durability,Durability,Battery life,No
SRV023088,C006,CUST04231,2024-05-21,4.0,Improved comfort,Customer reviews,Comfort,No
SRV014115,C002,CUST08109,2024-05-21,,Improved comfort,Brand reputation,Design,Yes
SRV022581,C004,CUST05922,2024-05-21,1.0,Better software,Durability,Software,No
SRV015529,C005,CUST01812,2024-05-21,,More smart features,Performance,Price,Yes
SRV026584,C006,CUST01745,2024-05-21,5.0,Improved comfort,Customer reviews,Performance,No
SRV007101,C003,CUST05127,2024-05-21,4.0,Improved comfort,Durability,Design,No
SRV001828,C007,CUST03031,2024-05-21,,Better performance,Price,Battery life,Yes
SRV022387,C010,CUST01136,2024-05-21,,Better software,Brand reputation,Battery life,Yes
SRV020569,C002,CUST05810,2024-05-21,1.0,Improved durability,Quality,Software,No
SRV021274,C007,CUST09528,2024-05-21,,More smart features,Brand reputation,Price,Yes
SRV019263,C004,CUST06061,2024-05-21,3.0,Improved durability,Features,Battery life,No
SRV026282,C006,CUST02058,2024-05-21,,Lower price,Performance,Comfort,No
SRV011406,C005,CUST08365,2024-05-21,,Longer battery life,Quality,Battery life,Yes
SRV024572,C008,CUST09583,2024-05-21,,Improved durability,Durability,Price,Yes
SRV018170,C007,CUST06118,2024-05-21,3.0,Lower price,Features,Price,No
SRV006965,C004,CUST09241,2024-05-21,4.0,Better performance,Features,Design,No
SRV020665,C009,CUST01996,2024-05-21,4.0,Lower price,Design,Performance,No
SRV000084,C010,CUST01264,2024-05-21,5.0,Improved durability,Features,Software,No
SRV003911,C005,CUST09103,2024-05-22,,Lower price,Durability,Comfort,Yes
SRV000549,C010,CUST04335,2024-05-22,4.0,Lower price,Price,Comfort,No
SRV023281,C009,CUST01521,2024-05-22,3.0,More smart features,Quality,Design,No
SRV012623,C008,CUST07520,2024-05-22,4.0,Better software,Customer reviews,Comfort,No
SRV003276,C010,CUST05022,2024-05-22,,Lower price,Quality,Durability,Yes
SRV026179,C009,CUST00018,2024-05-22,,Better design,Brand reputation,Design,Yes
SRV021182,C007,CUST04074,2024-05-22,,Better design,Quality,Durability,Yes
SRV013712,C010,CUST06824,2024-05-22,,Improved durability,Quality,Design,Yes
SRV016698,C003,CUST07184,2024-05-22,4.0,More smart features,Price,Comfort,No
SRV008561,C002,CUST07215,2024-05-22,4.0,Improved durability,Price,Design,No
SRV012438,C002,CUST06887,2024-05-22,,Better software,Quality,Design,Yes
SRV020046,C007,CUST07639,2024-05-22,,More smart features,Price,Customer support,Yes
SRV018310,C007,CUST03003,2024-05-22,,Better performance,Price,Price,Yes
SRV014394,C001,CUST00727,2024-05-22,2.0,Improved durability,Brand reputation,Comfort,No
SRV007065,C005,CUST06910,2024-05-22,,Longer battery life,Price,Battery life,Yes
SRV026959,C006,CUST09002,2024-05-22,5.0,Better performance,Design,Durability,No
SRV010429,C006,CUST01888,2024-05-22,2.0,Longer battery life,Quality,Price,No
SRV002711,C002,CUST03371,2024-05-22,2.0,More smart features,Brand reputation,Design,No
SRV023707,C004,CUST04432,2024-05-22,,Better software,Design,Comfort,Yes
SRV006533,C007,CUST05095,2024-05-22,,Improved comfort,Design,Durability,No
SRV016947,C006,CUST04697,2024-05-22,3.0,Better design,Durability,Software,No
SRV013834,C009,CUST05052,2024-05-22,,Better performance,Quality,Design,Yes
SRV007976,C010,CUST08182,2024-05-22,2.0,Better design,Price,Battery life,No
SRV020645,C006,CUST06068,2024-05-22,,Longer battery life,Customer reviews,Comfort,Yes
SRV021190,C006,CUST06517,2024-05-22,,Lower price,Customer reviews,Durability,Yes
SRV009951,C004,CUST06194,2024-05-22,5.0,Better design,Brand reputation,Price,No
SRV017237,C002,CUST05144,2024-05-22,,Better performance,Design,Durability,Yes
SRV022528,C008,CUST07415,2024-05-23,,Better performance,Quality,Design,Yes
SRV015129,C007,CUST08279,2024-05-23,,Better performance,Brand reputation,Battery life,Yes
SRV024981,C004,CUST03046,2024-05-23,2.0,Lower price,Performance,Durability,No
SRV021493,C005,CUST05862,2024-05-23,,More smart features,Quality,Price,Yes
SRV017883,C003,CUST09046,2024-05-23,,Better design,Brand reputation,Design,No
SRV025242,C009,CUST07576,2024-05-23,5.0,More smart features,Features,Design,No
SRV027594,C003,CUST02659,2024-05-23,,Better performance,Quality,Design,No
SRV008221,C002,CUST01045,2024-05-23,4.0,Better software,Design,Design,No
SRV000354,C007,CUST04026,2024-05-23,1.0,Lower price,Durability,Comfort,No
SRV012100,C008,CUST08802,2024-05-23,1.0,Improved durability,Price,Comfort,No
SRV022320,C003,CUST09949,2024-05-23,,More smart features,Features,Price,Yes
SRV014746,C009,CUST02332,2024-05-23,3.0,Lower price,Features,Software,No
SRV007100,C009,CUST07734,2024-05-23,3.0,Better software,Customer reviews,Design,No
SRV007915,C003,CUST04493,2024-05-23,5.0,More smart features,Design,Performance,No
SRV017966,C009,CUST00290,2024-05-23,,More smart features,Durability,Design,No
SRV011429,C009,CUST00262,2024-05-23,1.0,More smart features,Quality,Comfort,No
SRV020561,C006,CUST03418,2024-05-23,2.0,Better software,Customer reviews,Battery life,No
SRV011060,C001,CUST05574,2024-05-23,,Better software,Durability,Customer support,Yes
SRV021933,C003,CUST03475,2024-05-23,,Lower price,Customer reviews,Comfort,Yes
SRV012169,C003,CUST05077,2024-05-23,,Improved comfort,Brand reputation,Comfort,Yes
SRV003063,C007,CUST01062,2024-05-23,3.0,Improved durability,Design,Comfort,No
SRV025072,C008,CUST04239,2024-05-23,,Improved comfort,Features,Software,No
SRV005065,C004,CUST07261,2024-05-23,,Better performance,Features,Comfort,Yes
SRV028024,C003,CUST04832,2024-05-23,,Longer battery life,Price,Customer support,No
SRV019631,C005,CUST04107,2024-05-23,1.0,Better design,Durability,Price,No
SRV007655,C010,CUST00695,2024-05-23,3.0,Better design,Customer reviews,Price,No
SRV021225,C007,CUST09974,2024-05-23,2.0,Better software,Features,Software,No
SRV010843,C002,CUST00995,2024-05-23,,Longer battery life,Design,Comfort,Yes
SRV001488,C009,CUST07032,2024-05-23,4.0,Better software,Performance,Design,No
SRV022864,C007,CUST02042,2024-05-23,,Improved comfort,Brand reputation,Performance,Yes
