customer_id,company_id,age_group,gender,location,income_segment,customer_segment,registration_date,loyalty_level
CUST05554,C005,56+,Other,Canada,Low,Budget Buyer,2023-05-11,Loyal
CUST05555,C007,56+,Female,Singapore,Medium,Technology Enthusiast,2023-10-23,Regular
CUST05556,C005,56+,Female,India,Premium,Value Seeker,2026-04-14,VIP
CUST05557,C007,46-55,Female,South Korea,Medium,Premium Customer,2025-05-09,New
CUST05558,C006,36-45,Male,Japan,Low,Technology Enthusiast,2022-10-13,New
CUST05559,C009,18-25,Female,UK,Premium,Young Professional,2025-02-04,VIP
CUST05560,C007,46-55,Female,Singapore,Low,Technology Enthusiast,2025-02-17,New
CUST05561,C010,56+,Male,Japan,Medium,Premium Customer,2021-05-08,Loyal
CUST05562,C003,56+,Other,Germany,Low,Premium Customer,2023-11-03,VIP
CUST05563,C010,18-25,Other,Japan,Premium,Premium Customer,2025-07-25,Loyal
CUST05564,C010,18-25,Other,Japan,Premium,Value Seeker,2021-04-23,VIP
CUST05565,C008,36-45,Female,South Korea,Premium,Premium Customer,2020-07-09,New
CUST05566,C005,36-45,Female,South Korea,Low,Value Seeker,2020-05-19,Loyal
CUST05567,C001,36-45,Female,Canada,High,Technology Enthusiast,2020-12-16,Loyal
CUST05568,C001,36-45,Female,Japan,Medium,Young Professional,2026-01-13,VIP
CUST05569,C004,36-45,Female,Canada,High,Young Professional,2025-07-02,Loyal
CUST05570,C008,46-55,Male,Germany,High,Young Professional,2024-05-17,Regular
CUST05571,C001,18-25,Other,Japan,Medium,Budget Buyer,2023-09-29,VIP
CUST05572,C003,46-55,Male,UK,Premium,Premium Customer,2025-04-10,Loyal
CUST05573,C009,46-55,Male,Canada,Medium,Premium Customer,2026-03-28,VIP
CUST05574,C001,46-55,Female,India,Medium,Premium Customer,2022-08-19,VIP
CUST05575,C005,56+,Male,Canada,Medium,Young Professional,2022-12-18,New
CUST05576,C001,56+,Female,USA,Premium,Young Professional,2025-05-28,Regular
CUST05577,C008,46-55,Other,Canada,Medium,Young Professional,2025-07-23,VIP
CUST05578,C002,36-45,Other,USA,Low,Premium Customer,2024-09-16,Regular
CUST05579,C007,36-45,Male,South Korea,Medium,Young Professional,2026-07-11,Regular
CUST05580,C006,18-25,Female,USA,High,Premium Customer,2020-05-27,VIP
CUST05581,C009,46-55,Other,UK,Medium,Budget Buyer,2020-09-10,VIP
CUST05582,C001,56+,Male,Germany,Medium,Young Professional,2020-03-27,New
CUST05583,C003,46-55,Female,Germany,Medium,Premium Customer,2022-05-04,Regular
CUST05584,C005,18-25,Other,India,Low,Premium Customer,2023-02-26,Loyal
CUST05585,C010,18-25,Other,UK,High,Premium Customer,2021-04-27,Loyal
CUST05586,C001,18-25,Male,UK,Premium,Technology Enthusiast,2022-10-09,New
CUST05587,C005,36-45,Other,Japan,Low,Budget Buyer,2024-11-15,Regular
CUST05588,C001,26-35,Other,India,High,Technology Enthusiast,2022-02-11,VIP
CUST05589,C007,56+,Female,UK,Medium,Technology Enthusiast,2024-11-07,Loyal
CUST05590,C004,26-35,Other,South Korea,High,Young Professional,2026-04-03,Regular
CUST05591,C009,36-45,Female,Germany,Premium,Premium Customer,2025-08-13,Regular
CUST05592,C005,36-45,Male,Germany,Low,Value Seeker,2026-03-02,VIP
CUST05593,C008,18-25,Female,Germany,Low,Premium Customer,2021-07-13,Regular
CUST05594,C006,36-45,Female,Germany,Medium,Premium Customer,2020-07-09,VIP
CUST05595,C010,36-45,Other,Canada,Medium,Premium Customer,2021-08-19,Regular
CUST05596,C007,46-55,Other,South Korea,Medium,Technology Enthusiast,2026-04-06,Loyal
CUST05597,C010,26-35,Other,Singapore,Premium,Value Seeker,2020-11-20,VIP
CUST05598,C008,46-55,Other,Singapore,Low,Budget Buyer,2022-11-19,Loyal
CUST05599,C001,46-55,Other,UK,Premium,Technology Enthusiast,2024-12-19,VIP
CUST05600,C006,36-45,Male,Japan,Premium,Value Seeker,2022-01-18,New
CUST05601,C009,26-35,Male,Canada,Low,Young Professional,2020-07-24,New
CUST05602,C001,18-25,Other,USA,Medium,Technology Enthusiast,2025-02-27,Loyal
CUST05603,C004,46-55,Male,UK,Premium,Young Professional,2022-10-14,VIP
CUST05604,C009,36-45,Other,Singapore,Medium,Young Professional,2021-02-12,Loyal
CUST05605,C001,56+,Male,Japan,Medium,Budget Buyer,2020-11-19,New
CUST05606,C001,36-45,Other,Canada,High,Premium Customer,2021-04-11,VIP
CUST05607,C004,26-35,Female,India,Low,Budget Buyer,2021-01-10,VIP
CUST05608,C005,26-35,Male,South Korea,High,Premium Customer,2026-05-12,New
CUST05609,C008,18-25,Male,USA,Premium,Value Seeker,2022-08-13,VIP
CUST05610,C004,56+,Female,India,Low,Budget Buyer,2022-08-24,New
CUST05611,C005,26-35,Female,UK,Low,Technology Enthusiast,2026-05-06,Regular
CUST05612,C003,18-25,Male,Singapore,Low,Value Seeker,2022-12-05,VIP
CUST05613,C006,56+,Female,Singapore,Low,Value Seeker,2023-01-10,Loyal
CUST05614,C002,26-35,Female,India,High,Premium Customer,2023-01-14,New
CUST05615,C002,18-25,Male,Canada,High,Budget Buyer,2026-03-31,New
CUST05616,C006,18-25,Other,USA,High,Technology Enthusiast,2022-09-19,VIP
CUST05617,C001,46-55,Female,Germany,High,Premium Customer,2021-09-10,VIP
CUST05618,C010,46-55,Male,Japan,High,Technology Enthusiast,2024-11-25,Loyal
CUST05619,C007,36-45,Female,Japan,Low,Young Professional,2021-09-05,Regular
CUST05620,C003,46-55,Female,India,Premium,Technology Enthusiast,2023-06-22,Loyal
CUST05621,C009,18-25,Other,South Korea,High,Young Professional,2024-08-26,New
CUST05622,C009,46-55,Female,USA,Low,Young Professional,2021-10-14,New
CUST05623,C007,36-45,Other,India,Low,Technology Enthusiast,2020-08-15,VIP
CUST05624,C006,46-55,Male,UK,Premium,Premium Customer,2023-12-21,VIP
CUST05625,C006,36-45,Female,Canada,Low,Young Professional,2020-07-10,Loyal
CUST05626,C003,26-35,Other,Singapore,Premium,Budget Buyer,2022-12-03,New
CUST05627,C006,18-25,Female,USA,Medium,Premium Customer,2020-06-27,VIP
CUST05628,C003,56+,Female,South Korea,Low,Young Professional,2024-08-09,Regular
CUST05629,C005,46-55,Other,USA,High,Value Seeker,2020-09-14,New
CUST05630,C008,56+,Male,South Korea,Low,Budget Buyer,2024-04-14,VIP
CUST05631,C009,36-45,Male,Singapore,High,Technology Enthusiast,2020-11-14,VIP
CUST05632,C003,56+,Other,South Korea,Premium,Premium Customer,2022-07-13,New
CUST05633,C001,36-45,Male,South Korea,Low,Young Professional,2023-07-05,New
CUST05634,C001,46-55,Male,USA,Premium,Young Professional,2025-07-17,New
CUST05635,C009,18-25,Female,South Korea,High,Value Seeker,2020-01-25,Loyal
CUST05636,C006,46-55,Female,USA,Premium,Premium Customer,2024-01-25,VIP
CUST05637,C001,46-55,Female,UK,Low,Technology Enthusiast,2024-11-10,Regular
CUST05638,C003,26-35,Female,USA,High,Value Seeker,2026-03-16,New
CUST05639,C010,18-25,Female,UK,Premium,Value Seeker,2021-09-10,Loyal
CUST05640,C010,56+,Male,Germany,Premium,Premium Customer,2025-06-10,Loyal
CUST05641,C001,56+,Male,UK,Low,Young Professional,2025-11-15,Loyal
CUST05642,C005,46-55,Other,India,Low,Value Seeker,2025-03-20,Regular
CUST05643,C006,26-35,Male,Germany,Premium,Budget Buyer,2024-07-16,New
CUST05644,C009,18-25,Male,Japan,Premium,Budget Buyer,2026-01-19,New
CUST05645,C007,18-25,Other,Singapore,Medium,Premium Customer,2021-11-20,New
CUST05646,C004,36-45,Other,Japan,Low,Young Professional,2024-03-02,New
CUST05647,C007,46-55,Male,Singapore,Premium,Value Seeker,2024-11-29,VIP
CUST05648,C006,46-55,Other,Germany,Premium,Budget Buyer,2026-01-27,Regular
CUST05649,C006,46-55,Other,South Korea,Medium,Value Seeker,2022-09-24,New
CUST05650,C010,26-35,Female,Canada,High,Budget Buyer,2021-08-29,New
CUST05651,C007,18-25,Other,South Korea,Premium,Value Seeker,2023-01-03,VIP
CUST05652,C002,26-35,Other,Canada,Low,Budget Buyer,2026-01-03,New
CUST05653,C001,46-55,Female,Canada,High,Value Seeker,2024-11-25,Regular
CUST05654,C001,36-45,Female,India,Medium,Young Professional,2020-01-24,VIP
CUST05655,C001,56+,Other,South Korea,Low,Premium Customer,2025-12-25,Loyal
CUST05656,C010,46-55,Female,India,High,Young Professional,2022-09-30,VIP
CUST05657,C010,36-45,Other,Germany,Low,Young Professional,2020-07-27,VIP
CUST05658,C001,46-55,Other,India,Medium,Premium Customer,2021-06-02,VIP
CUST05659,C005,18-25,Male,India,Low,Young Professional,2024-02-17,New
CUST05660,C002,36-45,Female,Japan,High,Premium Customer,2026-02-12,Regular
CUST05661,C009,18-25,Other,Canada,Medium,Premium Customer,2025-09-11,Loyal
CUST05662,C001,26-35,Other,UK,High,Budget Buyer,2024-04-16,VIP
CUST05663,C003,36-45,Male,UK,Low,Young Professional,2023-11-11,Regular
CUST05664,C009,18-25,Female,Japan,Low,Budget Buyer,2024-01-17,Regular
CUST05665,C006,36-45,Female,USA,Low,Premium Customer,2021-10-05,VIP
CUST05666,C006,36-45,Male,Germany,Low,Technology Enthusiast,2020-02-25,Loyal
CUST05667,C002,18-25,Female,USA,High,Budget Buyer,2025-10-01,Regular
CUST05668,C001,46-55,Female,India,High,Young Professional,2020-01-14,New
CUST05669,C006,56+,Other,Germany,Medium,Value Seeker,2024-10-18,VIP
CUST05670,C007,46-55,Other,Canada,Premium,Value Seeker,2021-08-18,VIP
CUST05671,C010,18-25,Other,UK,High,Value Seeker,2022-04-11,Regular
CUST05672,C010,46-55,Male,Japan,Premium,Value Seeker,2020-07-17,VIP
CUST05673,C001,18-25,Male,Canada,Low,Value Seeker,2024-12-02,VIP
CUST05674,C004,56+,Male,UK,High,Technology Enthusiast,2023-05-01,New
CUST05675,C010,46-55,Female,Canada,Medium,Premium Customer,2022-06-27,Loyal
CUST05676,C004,36-45,Other,Germany,Low,Young Professional,2024-10-17,Loyal
CUST05677,C010,36-45,Female,USA,High,Budget Buyer,2023-02-20,Loyal
CUST05678,C002,46-55,Other,Germany,Low,Technology Enthusiast,2023-04-17,VIP
CUST05679,C010,56+,Female,Singapore,Medium,Value Seeker,2026-03-05,New
CUST05680,C003,18-25,Female,UK,Medium,Value Seeker,2022-03-23,Regular
CUST05681,C009,26-35,Male,Singapore,Low,Value Seeker,2025-11-21,Loyal
CUST05682,C001,46-55,Male,Canada,Low,Budget Buyer,2021-09-20,Loyal
CUST05683,C004,46-55,Female,Singapore,High,Premium Customer,2026-02-15,New
CUST05684,C008,46-55,Male,UK,Premium,Young Professional,2021-09-17,VIP
CUST05685,C009,46-55,Male,Singapore,Low,Young Professional,2024-09-10,Regular
CUST05686,C008,56+,Male,UK,Medium,Value Seeker,2022-03-03,New
CUST05687,C010,18-25,Male,UK,High,Premium Customer,2025-02-28,VIP
CUST05688,C001,36-45,Male,Singapore,Medium,Budget Buyer,2025-03-26,New
CUST05689,C010,46-55,Male,Singapore,Premium,Technology Enthusiast,2025-09-07,Regular
CUST05690,C009,46-55,Other,Singapore,Low,Budget Buyer,2020-10-05,VIP
CUST05691,C007,56+,Male,UK,Premium,Technology Enthusiast,2025-08-27,New
CUST05692,C005,36-45,Male,Canada,Premium,Young Professional,2021-10-31,New
CUST05693,C007,18-25,Other,South Korea,Medium,Value Seeker,2026-02-14,Loyal
CUST05694,C002,56+,Female,India,Medium,Budget Buyer,2025-02-12,New
CUST05695,C009,56+,Male,Canada,Low,Technology Enthusiast,2020-09-12,Loyal
CUST05696,C005,56+,Female,India,High,Technology Enthusiast,2022-11-20,Regular
CUST05697,C004,46-55,Female,Singapore,Premium,Value Seeker,2022-11-10,VIP
CUST05698,C001,18-25,Male,USA,Low,Premium Customer,2022-01-18,VIP
CUST05699,C007,18-25,Female,South Korea,High,Value Seeker,2023-05-04,New
CUST05700,C009,56+,Male,Germany,Premium,Technology Enthusiast,2025-08-04,Regular
CUST05701,C006,46-55,Male,UK,Premium,Technology Enthusiast,2022-09-14,VIP
CUST05702,C001,18-25,Female,Japan,Premium,Technology Enthusiast,2023-03-22,New
CUST05703,C004,26-35,Other,USA,High,Value Seeker,2024-12-05,New
CUST05704,C008,46-55,Male,Canada,Premium,Technology Enthusiast,2023-10-17,Loyal
CUST05705,C005,26-35,Male,South Korea,Medium,Premium Customer,2022-10-05,Regular
CUST05706,C001,56+,Female,Singapore,Premium,Value Seeker,2023-12-12,New
CUST05707,C009,18-25,Female,Canada,Premium,Young Professional,2023-06-19,New
CUST05708,C002,46-55,Female,Canada,Premium,Premium Customer,2023-09-22,Regular
CUST05709,C002,56+,Other,Japan,Premium,Young Professional,2025-06-12,Regular
CUST05710,C006,36-45,Male,Canada,High,Technology Enthusiast,2023-11-08,VIP
CUST05711,C007,26-35,Other,UK,Low,Premium Customer,2025-02-04,Regular
CUST05712,C003,46-55,Other,Canada,Low,Premium Customer,2024-09-16,New
CUST05713,C002,36-45,Male,Germany,Medium,Premium Customer,2023-07-11,Regular
CUST05714,C009,56+,Other,Germany,Medium,Technology Enthusiast,2024-07-25,Regular
CUST05715,C004,56+,Other,Singapore,Medium,Value Seeker,2026-01-06,Loyal
CUST05716,C005,56+,Other,Singapore,Medium,Technology Enthusiast,2024-09-29,VIP
CUST05717,C007,18-25,Male,Japan,Premium,Young Professional,2020-12-21,VIP
CUST05718,C005,18-25,Other,Canada,Medium,Premium Customer,2026-03-21,New
CUST05719,C005,26-35,Female,UK,Premium,Value Seeker,2026-07-02,Loyal
CUST05720,C001,18-25,Male,USA,Medium,Premium Customer,2024-06-21,VIP
CUST05721,C005,18-25,Other,Singapore,Low,Young Professional,2024-05-17,New
CUST05722,C010,18-25,Male,USA,Premium,Premium Customer,2020-12-08,Loyal
CUST05723,C010,36-45,Female,Canada,Medium,Budget Buyer,2023-08-16,New
CUST05724,C002,56+,Female,Singapore,Medium,Premium Customer,2025-04-27,Loyal
CUST05725,C003,36-45,Male,UK,High,Technology Enthusiast,2020-01-18,VIP
CUST05726,C004,46-55,Male,UK,Low,Premium Customer,2020-08-19,VIP
CUST05727,C006,56+,Male,India,Premium,Budget Buyer,2024-06-25,VIP
CUST05728,C002,46-55,Male,Germany,High,Budget Buyer,2021-04-28,Regular
CUST05729,C006,18-25,Female,Canada,Medium,Value Seeker,2020-05-17,VIP
CUST05730,C007,26-35,Female,Canada,Premium,Young Professional,2022-11-19,Regular
CUST05731,C007,18-25,Female,Germany,High,Premium Customer,2023-12-29,VIP
CUST05732,C005,18-25,Female,India,Medium,Technology Enthusiast,2020-11-21,Loyal
CUST05733,C010,26-35,Other,South Korea,High,Young Professional,2023-12-14,VIP
CUST05734,C006,26-35,Male,Canada,Low,Young Professional,2026-04-28,Loyal
CUST05735,C003,26-35,Male,India,Low,Premium Customer,2025-12-08,Loyal
CUST05736,C004,26-35,Other,UK,Premium,Premium Customer,2020-03-24,Loyal
CUST05737,C005,26-35,Male,UK,High,Young Professional,2023-03-22,VIP
CUST05738,C009,46-55,Other,Canada,Low,Young Professional,2024-10-21,VIP
CUST05739,C008,36-45,Other,Singapore,High,Technology Enthusiast,2021-06-14,VIP
CUST05740,C003,26-35,Other,Canada,Low,Technology Enthusiast,2025-09-19,New
CUST05741,C007,18-25,Male,India,Premium,Technology Enthusiast,2025-01-19,Loyal
CUST05742,C005,56+,Other,UK,Medium,Budget Buyer,2021-12-12,VIP
CUST05743,C005,18-25,Male,UK,Premium,Young Professional,2021-06-21,Loyal
CUST05744,C010,18-25,Male,Canada,Low,Budget Buyer,2025-04-08,Loyal
CUST05745,C006,56+,Other,USA,High,Technology Enthusiast,2025-04-07,Loyal
CUST05746,C004,36-45,Female,Japan,Low,Value Seeker,2022-12-19,Regular
CUST05747,C005,36-45,Female,India,Premium,Budget Buyer,2022-04-17,New
CUST05748,C007,18-25,Other,Germany,High,Technology Enthusiast,2022-06-05,Loyal
CUST05749,C004,46-55,Other,Canada,High,Technology Enthusiast,2023-08-14,New
CUST05750,C008,18-25,Male,UK,Low,Budget Buyer,2022-05-07,New
CUST05751,C003,36-45,Other,UK,Low,Technology Enthusiast,2024-05-30,New
CUST05752,C006,36-45,Female,Germany,Premium,Premium Customer,2022-11-14,New
CUST05753,C008,36-45,Male,South Korea,Low,Technology Enthusiast,2020-08-26,Loyal
CUST05754,C001,26-35,Female,Germany,Medium,Premium Customer,2024-07-05,VIP
CUST05755,C003,26-35,Male,Singapore,High,Premium Customer,2022-11-11,Regular
CUST05756,C001,56+,Other,India,High,Premium Customer,2025-07-24,New
CUST05757,C008,56+,Other,Germany,Premium,Technology Enthusiast,2025-10-03,VIP
CUST05758,C008,26-35,Other,Germany,Premium,Value Seeker,2023-09-08,VIP
CUST05759,C010,56+,Female,Japan,High,Young Professional,2021-03-21,New
CUST05760,C010,26-35,Other,Japan,Premium,Technology Enthusiast,2026-02-11,Regular
CUST05761,C009,46-55,Male,India,Low,Premium Customer,2021-11-09,Loyal
CUST05762,C002,56+,Other,Japan,Medium,Premium Customer,2023-07-17,Loyal
CUST05763,C008,46-55,Male,Japan,High,Value Seeker,2026-02-03,Regular
CUST05764,C004,46-55,Other,Germany,Low,Value Seeker,2020-10-16,Loyal
CUST05765,C008,46-55,Male,Singapore,Low,Premium Customer,2023-09-11,VIP
CUST05766,C006,26-35,Male,India,Low,Budget Buyer,2020-07-26,Regular
CUST05767,C008,46-55,Female,Japan,Premium,Budget Buyer,2025-12-04,New
CUST05768,C006,26-35,Female,Germany,Low,Premium Customer,2021-05-09,Regular
CUST05769,C002,36-45,Male,South Korea,Premium,Technology Enthusiast,2020-01-12,Regular
CUST05770,C003,46-55,Other,UK,Premium,Young Professional,2026-03-28,VIP
CUST05771,C003,46-55,Other,South Korea,High,Value Seeker,2022-01-03,New
CUST05772,C002,26-35,Other,Canada,Medium,Technology Enthusiast,2023-11-26,VIP
CUST05773,C003,46-55,Female,South Korea,Medium,Budget Buyer,2020-04-17,Loyal
CUST05774,C005,56+,Female,USA,Premium,Young Professional,2022-10-25,Loyal
CUST05775,C010,26-35,Other,Canada,Medium,Technology Enthusiast,2024-04-23,Loyal
CUST05776,C001,26-35,Female,South Korea,Low,Young Professional,2026-06-11,VIP
CUST05777,C004,56+,Female,India,Premium,Budget Buyer,2024-08-22,Loyal
CUST05778,C002,26-35,Female,USA,Low,Budget Buyer,2026-01-27,Regular
CUST05779,C002,46-55,Female,UK,Low,Premium Customer,2025-12-16,Loyal
CUST05780,C010,36-45,Female,Japan,Premium,Premium Customer,2021-03-07,New
CUST05781,C010,46-55,Other,South Korea,Premium,Budget Buyer,2024-07-29,New
CUST05782,C006,36-45,Male,Canada,Low,Budget Buyer,2020-08-11,New
CUST05783,C003,36-45,Female,South Korea,Premium,Young Professional,2024-05-25,VIP
CUST05784,C006,46-55,Female,South Korea,Medium,Value Seeker,2024-09-13,VIP
CUST05785,C008,18-25,Male,Japan,Low,Premium Customer,2023-05-17,Loyal
CUST05786,C010,26-35,Male,Germany,Low,Technology Enthusiast,2020-03-27,Loyal
CUST05787,C007,18-25,Female,South Korea,Low,Premium Customer,2022-01-31,New
CUST05788,C007,26-35,Female,Germany,Low,Young Professional,2023-10-01,Regular
CUST05789,C005,56+,Other,India,Premium,Technology Enthusiast,2021-11-06,New
CUST05790,C007,56+,Male,India,Premium,Budget Buyer,2021-09-02,Loyal
CUST05791,C001,18-25,Male,Singapore,Premium,Budget Buyer,2025-05-15,VIP
CUST05792,C010,26-35,Female,South Korea,Low,Young Professional,2020-08-11,New
CUST05793,C005,18-25,Female,South Korea,Premium,Technology Enthusiast,2021-04-30,VIP
CUST05794,C004,56+,Other,Canada,Premium,Premium Customer,2021-03-01,New
CUST05795,C010,18-25,Other,South Korea,High,Technology Enthusiast,2024-05-05,VIP
CUST05796,C002,26-35,Other,Germany,Low,Technology Enthusiast,2021-09-01,VIP
CUST05797,C009,36-45,Other,South Korea,Premium,Technology Enthusiast,2025-10-18,Regular
CUST05798,C005,46-55,Female,Singapore,Premium,Technology Enthusiast,2022-06-06,VIP
CUST05799,C003,36-45,Other,UK,Medium,Budget Buyer,2025-01-04,New
CUST05800,C010,18-25,Female,Canada,Premium,Young Professional,2024-12-08,Loyal
CUST05801,C001,26-35,Male,Singapore,Premium,Value Seeker,2021-04-18,New
CUST05802,C002,46-55,Female,USA,High,Budget Buyer,2023-09-03,Regular
CUST05803,C009,36-45,Female,Canada,Low,Value Seeker,2022-01-17,VIP
CUST05804,C002,36-45,Male,Canada,Medium,Value Seeker,2024-09-16,New
CUST05805,C006,46-55,Other,Germany,Premium,Technology Enthusiast,2026-05-23,New
CUST05806,C004,56+,Male,Japan,Low,Technology Enthusiast,2021-04-28,New
CUST05807,C004,56+,Male,India,High,Premium Customer,2024-04-10,New
CUST05808,C005,36-45,Female,Canada,Low,Young Professional,2024-11-05,New
CUST05809,C006,56+,Male,Canada,Medium,Premium Customer,2021-02-06,New
CUST05810,C002,46-55,Other,India,Low,Technology Enthusiast,2021-10-19,VIP
CUST05811,C001,56+,Male,Canada,High,Budget Buyer,2024-09-27,VIP
CUST05812,C007,18-25,Male,South Korea,Premium,Value Seeker,2024-05-11,Loyal
CUST05813,C003,46-55,Female,India,Low,Young Professional,2020-01-09,Loyal
CUST05814,C009,36-45,Other,India,High,Technology Enthusiast,2021-09-21,VIP
CUST05815,C008,46-55,Male,Canada,Low,Budget Buyer,2023-08-13,Regular
CUST05816,C001,18-25,Female,USA,Premium,Budget Buyer,2022-03-19,VIP
CUST05817,C006,56+,Female,UK,Medium,Young Professional,2026-04-06,Loyal
CUST05818,C008,36-45,Other,USA,High,Technology Enthusiast,2024-09-13,Loyal
CUST05819,C009,26-35,Female,USA,Low,Budget Buyer,2022-05-17,New
CUST05820,C003,26-35,Male,Canada,Medium,Value Seeker,2024-07-10,VIP
CUST05821,C008,18-25,Other,Japan,High,Value Seeker,2025-04-23,VIP
CUST05822,C009,26-35,Other,Japan,High,Young Professional,2021-12-06,Regular
CUST05823,C005,56+,Male,USA,Medium,Technology Enthusiast,2022-11-14,New
CUST05824,C002,36-45,Other,Japan,Premium,Premium Customer,2021-05-09,Loyal
CUST05825,C002,18-25,Male,Japan,High,Value Seeker,2024-02-27,Regular
CUST05826,C004,36-45,Male,Germany,Premium,Value Seeker,2025-04-11,New
CUST05827,C008,26-35,Female,UK,Medium,Value Seeker,2023-08-02,Loyal
CUST05828,C004,26-35,Male,Germany,High,Premium Customer,2022-10-25,VIP
CUST05829,C006,26-35,Other,India,Premium,Value Seeker,2024-11-25,Regular
CUST05830,C006,18-25,Female,Canada,High,Young Professional,2020-03-18,New
CUST05831,C005,26-35,Other,Canada,Low,Premium Customer,2025-10-24,Regular
