product_id,complaint_category,complaint_count,product_name,category,subcategory,demand_problem_score,demand_problem_category,product_pain_score
P0151,software,11,Smart Ring 151,Wearables,Smart Ring,39.55,Moderate,27.5
P0167,comfort,11,Fitness Watch 167,Watches,Fitness Watch,38.98,Moderate,27.5
P0324,price,11,Air Purifier 324,Home Appliances,Air Purifier,38.41,Low Demand + High Problem,27.5
P0144,comfort,11,Smart Fan 144,Home Appliances,Smart Fan,38.23,Low Demand + High Problem,27.5
P0144,software,11,Smart Fan 144,Home Appliances,Smart Fan,38.23,Low Demand + High Problem,27.5
P0257,software,11,Analog Watch 257,Watches,Analog Watch,38.02,Low Demand + High Problem,27.5
P0126,delivery,11,Tablet 126,Mobile,Tablet,37.28,Low Demand + High Problem,27.5
P0423,performance,11,Air Purifier 423,Home Appliances,Air Purifier,37.2,Moderate,27.5
P0084,software,11,Fitness Band 84,Wearables,Fitness Band,37.11,Low Demand + High Problem,27.5
P0112,comfort,11,Smart Light 112,Home Appliances,Smart Light,36.83,Low Demand + High Problem,27.5
P0434,delivery,11,Analog Watch 434,Watches,Analog Watch,36.43,Low Demand + High Problem,27.5
P0448,comfort,11,Smart Fan 448,Home Appliances,Smart Fan,36.02,Low Demand + High Problem,27.5
P0299,price,11,Smart Ring 299,Wearables,Smart Ring,35.47,Moderate,27.5
P0002,software,11,Smart Watch 2,Watches,Smart Watch,35.34,Low Demand + High Problem,27.5
P0364,delivery,11,Bluetooth Speaker 364,Audio,Bluetooth Speaker,35.3,Low Demand + High Problem,27.5
P0352,delivery,11,Smart Ring 352,Wearables,Smart Ring,35.1,Moderate,27.5
P0441,price,11,Smartphone 441,Mobile,Smartphone,34.8,Low Demand + High Problem,27.5
P0208,software,11,Fitness Watch 208,Watches,Fitness Watch,34.67,Low Demand + High Problem,27.5
P0096,comfort,11,Smart Watch 96,Watches,Smart Watch,34.5,Moderate,27.5
P0390,comfort,11,Smart Light 390,Home Appliances,Smart Light,34.44,Low Demand + High Problem,27.5
P0390,software,11,Smart Light 390,Home Appliances,Smart Light,34.44,Low Demand + High Problem,27.5
P0027,price,11,Smart Ring 27,Wearables,Smart Ring,34.28,Low Demand + High Problem,27.5
P0100,performance,11,Bluetooth Speaker 100,Audio,Bluetooth Speaker,34.02,Low Demand + High Problem,27.5
P0315,price,11,Bluetooth Speaker 315,Audio,Bluetooth Speaker,34.01,Low Demand + High Problem,27.5
P0182,price,11,Fitness Band 182,Wearables,Fitness Band,33.5,Low Demand + High Problem,27.5
P0482,delivery,11,Smartphone 482,Mobile,Smartphone,33.44,Moderate,27.5
P0178,performance,11,Fitness Watch 178,Watches,Fitness Watch,32.69,Moderate,27.5
P0410,delivery,11,Analog Watch 410,Watches,Analog Watch,32.53,Moderate,27.5
P0410,price,11,Analog Watch 410,Watches,Analog Watch,32.53,Moderate,27.5
P0244,comfort,11,Air Purifier 244,Home Appliances,Air Purifier,32.1,Low Demand + High Problem,27.5
P0068,price,11,Headphones 68,Audio,Headphones,32.07,Low Demand + High Problem,27.5
P0011,comfort,11,Smartphone 11,Mobile,Smartphone,32.06,Moderate,27.5
P0011,software,11,Smartphone 11,Mobile,Smartphone,32.06,Moderate,27.5
P0366,software,11,Air Purifier 366,Home Appliances,Air Purifier,31.61,Moderate,27.5
P0438,performance,11,Fitness Band 438,Wearables,Fitness Band,31.61,Moderate,27.5
P0438,price,11,Fitness Band 438,Wearables,Fitness Band,31.61,Moderate,27.5
P0243,price,11,Bluetooth Speaker 243,Audio,Bluetooth Speaker,31.01,Moderate,27.5
P0081,performance,11,Headphones 81,Audio,Headphones,30.67,Moderate,27.5
P0298,performance,11,Smartphone 298,Mobile,Smartphone,29.63,Low Demand + High Problem,27.5
P0298,price,11,Smartphone 298,Mobile,Smartphone,29.63,Low Demand + High Problem,27.5
P0235,delivery,10,Smartphone 235,Mobile,Smartphone,78.93,High Demand + High Problem,25.0
P0235,software,10,Smartphone 235,Mobile,Smartphone,78.93,High Demand + High Problem,25.0
P0075,price,10,Fitness Watch 75,Watches,Fitness Watch,78.79,High Demand + High Problem,25.0
P0347,delivery,10,Smartphone 347,Mobile,Smartphone,78.35,High Demand + High Problem,25.0
P0347,price,10,Smartphone 347,Mobile,Smartphone,78.35,High Demand + High Problem,25.0
P0293,price,10,Smart Fan 293,Home Appliances,Smart Fan,76.51,High Demand + High Problem,25.0
P0047,price,10,Smart Fan 47,Home Appliances,Smart Fan,76.37,High Demand + High Problem,25.0
P0256,software,10,Smartphone 256,Mobile,Smartphone,76.08,High Demand + High Problem,25.0
P0094,delivery,10,Smart Ring 94,Wearables,Smart Ring,75.53,High Demand + High Problem,25.0
P0123,price,10,Smart Watch 123,Watches,Smart Watch,75.47,High Demand + High Problem,25.0
P0473,price,10,Analog Watch 473,Watches,Analog Watch,75.14,High Demand + High Problem,25.0
P0345,delivery,10,Tablet 345,Mobile,Tablet,75.09,High Demand + High Problem,25.0
P0492,delivery,10,Smart Ring 492,Wearables,Smart Ring,74.93,High Demand + High Problem,25.0
P0474,delivery,10,Bluetooth Speaker 474,Audio,Bluetooth Speaker,74.89,High Demand + High Problem,25.0
P0055,software,10,Smart Watch 55,Watches,Smart Watch,74.59,High Demand + High Problem,25.0
P0413,comfort,10,Smart Watch 413,Watches,Smart Watch,73.99,Moderate,25.0
P0466,delivery,10,Smart Fan 466,Home Appliances,Smart Fan,73.63,High Demand + High Problem,25.0
P0466,price,10,Smart Fan 466,Home Appliances,Smart Fan,73.63,High Demand + High Problem,25.0
P0374,comfort,10,Headphones 374,Audio,Headphones,73.48,High Demand + High Problem,25.0
P0177,performance,10,Wireless Earbuds 177,Audio,Wireless Earbuds,73.15,High Demand + High Problem,25.0
P0400,delivery,10,Analog Watch 400,Watches,Analog Watch,73.08,High Demand + High Problem,25.0
P0225,comfort,10,Smart Fan 225,Home Appliances,Smart Fan,72.85,High Demand + High Problem,25.0
P0225,software,10,Smart Fan 225,Home Appliances,Smart Fan,72.85,High Demand + High Problem,25.0
P0375,comfort,10,Headphones 375,Audio,Headphones,72.77,High Demand + High Problem,25.0
P0375,delivery,10,Headphones 375,Audio,Headphones,72.77,High Demand + High Problem,25.0
P0388,software,10,Smart Fan 388,Home Appliances,Smart Fan,72.7,High Demand + High Problem,25.0
P0471,software,10,Bluetooth Speaker 471,Audio,Bluetooth Speaker,72.23,High Demand + High Problem,25.0
P0062,delivery,10,Tablet 62,Mobile,Tablet,71.93,Moderate,25.0
P0229,performance,10,Smart Light 229,Home Appliances,Smart Light,71.88,Moderate,25.0
P0269,comfort,10,Smartphone 269,Mobile,Smartphone,71.85,High Demand + High Problem,25.0
P0389,delivery,10,Fitness Watch 389,Watches,Fitness Watch,71.47,High Demand + High Problem,25.0
P0356,software,10,Air Purifier 356,Home Appliances,Air Purifier,71.4,High Demand + High Problem,25.0
P0203,delivery,10,Smart Light 203,Home Appliances,Smart Light,71.18,Moderate,25.0
P0150,price,10,Tablet 150,Mobile,Tablet,71.05,High Demand + High Problem,25.0
P0304,delivery,10,Bluetooth Speaker 304,Audio,Bluetooth Speaker,70.79,High Demand + High Problem,25.0
P0196,price,10,Smart Ring 196,Wearables,Smart Ring,70.43,Moderate,25.0
P0202,price,10,Fitness Watch 202,Watches,Fitness Watch,70.42,High Demand + High Problem,25.0
P0153,performance,10,Fitness Band 153,Wearables,Fitness Band,69.77,Moderate,25.0
P0153,software,10,Fitness Band 153,Wearables,Fitness Band,69.77,Moderate,25.0
P0342,price,10,Smartphone 342,Mobile,Smartphone,69.43,Moderate,25.0
P0057,price,10,Headphones 57,Audio,Headphones,69.4,High Demand + High Problem,25.0
P0331,performance,10,Smart Ring 331,Wearables,Smart Ring,68.58,High Demand + High Problem,25.0
P0497,comfort,10,Smart Ring 497,Wearables,Smart Ring,68.43,High Demand + High Problem,25.0
P0497,delivery,10,Smart Ring 497,Wearables,Smart Ring,68.43,High Demand + High Problem,25.0
P0051,price,10,Air Purifier 51,Home Appliances,Air Purifier,68.27,High Demand + High Problem,25.0
P0248,comfort,10,Headphones 248,Audio,Headphones,67.87,Moderate,25.0
P0033,comfort,10,Smart Watch 33,Watches,Smart Watch,67.78,High Demand + High Problem,25.0
P0033,price,10,Smart Watch 33,Watches,Smart Watch,67.78,High Demand + High Problem,25.0
P0288,software,10,Smart Ring 288,Wearables,Smart Ring,67.62,High Demand + High Problem,25.0
P0111,delivery,10,Smartphone 111,Mobile,Smartphone,67.48,High Demand + High Problem,25.0
P0163,price,10,Smart Ring 163,Wearables,Smart Ring,67.22,Moderate,25.0
P0058,delivery,10,Bluetooth Speaker 58,Audio,Bluetooth Speaker,67.21,High Demand + High Problem,25.0
P0058,price,10,Bluetooth Speaker 58,Audio,Bluetooth Speaker,67.21,High Demand + High Problem,25.0
P0028,price,10,Fitness Band 28,Wearables,Fitness Band,67.1,High Demand + High Problem,25.0
P0334,price,10,Fitness Band 334,Wearables,Fitness Band,66.7,High Demand + High Problem,25.0
P0156,delivery,10,Wireless Earbuds 156,Audio,Wireless Earbuds,66.39,High Demand + High Problem,25.0
P0156,software,10,Wireless Earbuds 156,Audio,Wireless Earbuds,66.39,High Demand + High Problem,25.0
P0154,price,10,Smart Fan 154,Home Appliances,Smart Fan,66.36,High Demand + High Problem,25.0
P0014,software,10,Fitness Band 14,Wearables,Fitness Band,66.23,High Demand + High Problem,25.0
P0117,software,10,Smartphone 117,Mobile,Smartphone,66.12,High Demand + High Problem,25.0
P0258,delivery,10,Smart Watch 258,Watches,Smart Watch,65.83,High Demand + High Problem,25.0
P0127,price,10,Smartphone 127,Mobile,Smartphone,65.78,High Demand + High Problem,25.0
P0255,comfort,10,Bluetooth Speaker 255,Audio,Bluetooth Speaker,65.63,Moderate,25.0
P0186,price,10,Smart Ring 186,Wearables,Smart Ring,65.58,High Demand + High Problem,25.0
P0209,comfort,10,Wireless Earbuds 209,Audio,Wireless Earbuds,65.11,Moderate,25.0
P0398,software,10,Wireless Earbuds 398,Audio,Wireless Earbuds,64.63,High Demand + High Problem,25.0
P0020,software,10,Air Purifier 20,Home Appliances,Air Purifier,64.51,High Demand + High Problem,25.0
P0052,delivery,10,Bluetooth Speaker 52,Audio,Bluetooth Speaker,64.5,Moderate,25.0
P0052,software,10,Bluetooth Speaker 52,Audio,Bluetooth Speaker,64.5,Moderate,25.0
P0199,comfort,10,Smart Ring 199,Wearables,Smart Ring,64.24,High Demand + High Problem,25.0
P0199,performance,10,Smart Ring 199,Wearables,Smart Ring,64.24,High Demand + High Problem,25.0
P0199,price,10,Smart Ring 199,Wearables,Smart Ring,64.24,High Demand + High Problem,25.0
P0199,software,10,Smart Ring 199,Wearables,Smart Ring,64.24,High Demand + High Problem,25.0
P0340,price,10,Fitness Band 340,Wearables,Fitness Band,63.82,Moderate,25.0
P0318,price,10,Bluetooth Speaker 318,Audio,Bluetooth Speaker,63.38,Moderate,25.0
P0268,delivery,10,Fitness Band 268,Wearables,Fitness Band,63.34,Moderate,25.0
P0373,delivery,10,Smartphone 373,Mobile,Smartphone,63.2,High Demand + High Problem,25.0
P0373,performance,10,Smartphone 373,Mobile,Smartphone,63.2,High Demand + High Problem,25.0
P0373,software,10,Smartphone 373,Mobile,Smartphone,63.2,High Demand + High Problem,25.0
P0012,comfort,10,Fitness Band 12,Wearables,Fitness Band,63.02,High Demand + High Problem,25.0
P0211,price,10,Air Purifier 211,Home Appliances,Air Purifier,62.77,Moderate,25.0
P0454,comfort,10,Smart Fan 454,Home Appliances,Smart Fan,62.76,Moderate,25.0
P0394,price,10,Fitness Watch 394,Watches,Fitness Watch,62.27,High Demand + High Problem,25.0
P0078,software,10,Smart Ring 78,Wearables,Smart Ring,62.24,Moderate,25.0
P0460,delivery,10,Headphones 460,Audio,Headphones,61.7,Moderate,25.0
P0220,comfort,10,Smart Ring 220,Wearables,Smart Ring,61.32,High Demand + High Problem,25.0
P0220,delivery,10,Smart Ring 220,Wearables,Smart Ring,61.32,High Demand + High Problem,25.0
P0220,software,10,Smart Ring 220,Wearables,Smart Ring,61.32,High Demand + High Problem,25.0
P0358,delivery,10,Bluetooth Speaker 358,Audio,Bluetooth Speaker,61.14,Moderate,25.0
P0239,performance,10,Tablet 239,Mobile,Tablet,61.06,Moderate,25.0
P0239,software,10,Tablet 239,Mobile,Tablet,61.06,Moderate,25.0
P0285,price,10,Smart Light 285,Home Appliances,Smart Light,60.79,Moderate,25.0
P0265,delivery,10,Smart Fan 265,Home Appliances,Smart Fan,60.78,High Demand + High Problem,25.0
P0265,price,10,Smart Fan 265,Home Appliances,Smart Fan,60.78,High Demand + High Problem,25.0
P0265,software,10,Smart Fan 265,Home Appliances,Smart Fan,60.78,High Demand + High Problem,25.0
P0353,delivery,10,Analog Watch 353,Watches,Analog Watch,60.67,Moderate,25.0
P0353,price,10,Analog Watch 353,Watches,Analog Watch,60.67,Moderate,25.0
P0271,price,10,Tablet 271,Mobile,Tablet,60.64,Moderate,25.0
P0271,software,10,Tablet 271,Mobile,Tablet,60.64,Moderate,25.0
P0407,comfort,10,Fitness Band 407,Wearables,Fitness Band,59.66,Moderate,25.0
P0407,price,10,Fitness Band 407,Wearables,Fitness Band,59.66,Moderate,25.0
P0088,comfort,10,Air Purifier 88,Home Appliances,Air Purifier,59.64,Moderate,25.0
P0264,performance,10,Tablet 264,Mobile,Tablet,59.35,Moderate,25.0
P0155,delivery,10,Tablet 155,Mobile,Tablet,59.26,Moderate,25.0
P0155,price,10,Tablet 155,Mobile,Tablet,59.26,Moderate,25.0
P0270,delivery,10,Smart Watch 270,Watches,Smart Watch,59.26,Moderate,25.0
P0270,software,10,Smart Watch 270,Watches,Smart Watch,59.26,Moderate,25.0
P0427,delivery,10,Analog Watch 427,Watches,Analog Watch,59.06,Moderate,25.0
P0233,performance,10,Air Purifier 233,Home Appliances,Air Purifier,58.79,Moderate,25.0
P0092,comfort,10,Fitness Band 92,Wearables,Fitness Band,58.71,Moderate,25.0
P0302,delivery,10,Bluetooth Speaker 302,Audio,Bluetooth Speaker,58.13,Moderate,25.0
P0302,price,10,Bluetooth Speaker 302,Audio,Bluetooth Speaker,58.13,Moderate,25.0
P0302,software,10,Bluetooth Speaker 302,Audio,Bluetooth Speaker,58.13,Moderate,25.0
P0478,performance,10,Smart Fan 478,Home Appliances,Smart Fan,57.74,Moderate,25.0
P0465,comfort,10,Fitness Band 465,Wearables,Fitness Band,57.58,Moderate,25.0
P0080,comfort,10,Wireless Earbuds 80,Audio,Wireless Earbuds,56.98,Moderate,25.0
P0323,price,10,Smart Watch 323,Watches,Smart Watch,56.94,Moderate,25.0
P0147,delivery,10,Fitness Band 147,Wearables,Fitness Band,56.82,Moderate,25.0
P0245,delivery,10,Smart Ring 245,Wearables,Smart Ring,56.8,Moderate,25.0
P0214,delivery,10,Fitness Band 214,Wearables,Fitness Band,56.44,Moderate,25.0
P0214,performance,10,Fitness Band 214,Wearables,Fitness Band,56.44,Moderate,25.0
P0172,software,10,Air Purifier 172,Home Appliances,Air Purifier,56.26,Moderate,25.0
P0332,delivery,10,Smart Watch 332,Watches,Smart Watch,55.9,Moderate,25.0
P0036,delivery,10,Smart Watch 36,Watches,Smart Watch,54.59,Moderate,25.0
P0036,software,10,Smart Watch 36,Watches,Smart Watch,54.59,Moderate,25.0
P0402,performance,10,Wireless Earbuds 402,Audio,Wireless Earbuds,54.48,Moderate,25.0
P0321,comfort,10,Smart Ring 321,Wearables,Smart Ring,54.26,Moderate,25.0
P0439,comfort,10,Smartphone 439,Mobile,Smartphone,54.06,Moderate,25.0
P0439,performance,10,Smartphone 439,Mobile,Smartphone,54.06,Moderate,25.0
P0108,delivery,10,Wireless Earbuds 108,Audio,Wireless Earbuds,54.05,Moderate,25.0
P0108,price,10,Wireless Earbuds 108,Audio,Wireless Earbuds,54.05,Moderate,25.0
P0306,price,10,Fitness Band 306,Wearables,Fitness Band,53.54,Moderate,25.0
P0063,software,10,Fitness Band 63,Wearables,Fitness Band,53.45,Moderate,25.0
P0119,price,10,Wireless Earbuds 119,Audio,Wireless Earbuds,53.42,Moderate,25.0
P0468,comfort,10,Fitness Band 468,Wearables,Fitness Band,53.34,Moderate,25.0
P0468,delivery,10,Fitness Band 468,Wearables,Fitness Band,53.34,Moderate,25.0
P0053,software,10,Tablet 53,Mobile,Tablet,53.0,Moderate,25.0
P0041,software,10,Headphones 41,Audio,Headphones,52.99,Low Demand + High Problem,25.0
P0417,software,10,Smart Light 417,Home Appliances,Smart Light,52.69,Moderate,25.0
P0044,price,10,Fitness Band 44,Wearables,Fitness Band,52.63,Moderate,25.0
P0189,software,10,Smartphone 189,Mobile,Smartphone,52.29,Moderate,25.0
P0319,software,10,Smart Ring 319,Wearables,Smart Ring,52.07,Moderate,25.0
P0132,comfort,10,Fitness Band 132,Wearables,Fitness Band,52.05,Moderate,25.0
P0437,price,10,Tablet 437,Mobile,Tablet,51.82,Moderate,25.0
P0425,delivery,10,Fitness Watch 425,Watches,Fitness Watch,51.64,Moderate,25.0
P0425,performance,10,Fitness Watch 425,Watches,Fitness Watch,51.64,Moderate,25.0
P0278,comfort,10,Tablet 278,Mobile,Tablet,51.56,Moderate,25.0
P0412,comfort,10,Air Purifier 412,Home Appliances,Air Purifier,51.55,Moderate,25.0
P0412,software,10,Air Purifier 412,Home Appliances,Air Purifier,51.55,Moderate,25.0
P0160,software,10,Smart Fan 160,Home Appliances,Smart Fan,51.52,Low Demand + High Problem,25.0
P0469,performance,10,Smart Ring 469,Wearables,Smart Ring,51.5,Moderate,25.0
P0469,price,10,Smart Ring 469,Wearables,Smart Ring,51.5,Moderate,25.0
P0045,comfort,10,Smart Ring 45,Wearables,Smart Ring,51.43,Low Demand + High Problem,25.0
P0045,software,10,Smart Ring 45,Wearables,Smart Ring,51.43,Low Demand + High Problem,25.0
P0289,delivery,10,Smart Ring 289,Wearables,Smart Ring,50.73,Moderate,25.0
P0289,software,10,Smart Ring 289,Wearables,Smart Ring,50.73,Moderate,25.0
P0042,delivery,10,Smart Watch 42,Watches,Smart Watch,50.48,Low Demand + High Problem,25.0
P0134,delivery,10,Smartphone 134,Mobile,Smartphone,50.27,Low Demand + High Problem,25.0
P0035,comfort,10,Smartphone 35,Mobile,Smartphone,49.93,Low Demand + High Problem,25.0
P0060,delivery,10,Smartphone 60,Mobile,Smartphone,49.75,Moderate,25.0
P0467,comfort,10,Air Purifier 467,Home Appliances,Air Purifier,49.59,Moderate,25.0
P0098,comfort,10,Analog Watch 98,Watches,Analog Watch,49.37,Moderate,25.0
P0247,performance,10,Bluetooth Speaker 247,Audio,Bluetooth Speaker,49.06,Moderate,25.0
P0114,performance,10,Smart Light 114,Home Appliances,Smart Light,49.0,Low Demand + High Problem,25.0
P0305,price,10,Fitness Band 305,Wearables,Fitness Band,48.85,Low Demand + High Problem,25.0
P0148,comfort,10,Analog Watch 148,Watches,Analog Watch,48.76,Low Demand + High Problem,25.0
P0087,price,10,Tablet 87,Mobile,Tablet,48.74,Low Demand + High Problem,25.0
P0327,delivery,10,Smart Fan 327,Home Appliances,Smart Fan,48.56,Moderate,25.0
P0495,comfort,10,Tablet 495,Mobile,Tablet,48.06,Low Demand + High Problem,25.0
P0207,price,10,Wireless Earbuds 207,Audio,Wireless Earbuds,47.93,Low Demand + High Problem,25.0
P0310,price,10,Fitness Band 310,Wearables,Fitness Band,47.79,Low Demand + High Problem,25.0
P0310,software,10,Fitness Band 310,Wearables,Fitness Band,47.79,Low Demand + High Problem,25.0
P0145,comfort,10,Fitness Band 145,Wearables,Fitness Band,47.62,Low Demand + High Problem,25.0
P0194,price,10,Air Purifier 194,Home Appliances,Air Purifier,47.47,Low Demand + High Problem,25.0
P0038,delivery,10,Tablet 38,Mobile,Tablet,47.36,Low Demand + High Problem,25.0
P0029,delivery,10,Smart Light 29,Home Appliances,Smart Light,47.31,Low Demand + High Problem,25.0
P0180,price,10,Smart Light 180,Home Appliances,Smart Light,47.23,Moderate,25.0
P0180,software,10,Smart Light 180,Home Appliances,Smart Light,47.23,Moderate,25.0
P0204,software,10,Wireless Earbuds 204,Audio,Wireless Earbuds,47.09,Moderate,25.0
P0067,comfort,10,Smart Fan 67,Home Appliances,Smart Fan,47.01,Low Demand + High Problem,25.0
P0422,performance,10,Tablet 422,Mobile,Tablet,46.22,Low Demand + High Problem,25.0
P0401,software,10,Headphones 401,Audio,Headphones,46.12,Low Demand + High Problem,25.0
P0175,software,10,Fitness Band 175,Wearables,Fitness Band,45.82,Low Demand + High Problem,25.0
P0015,price,10,Smart Ring 15,Wearables,Smart Ring,45.62,Moderate,25.0
P0071,performance,10,Smart Watch 71,Watches,Smart Watch,45.6,Moderate,25.0
P0071,software,10,Smart Watch 71,Watches,Smart Watch,45.6,Moderate,25.0
P0070,comfort,10,Smart Watch 70,Watches,Smart Watch,45.56,Low Demand + High Problem,25.0
P0292,software,10,Smart Fan 292,Home Appliances,Smart Fan,45.15,Low Demand + High Problem,25.0
P0350,price,10,Analog Watch 350,Watches,Analog Watch,44.92,Low Demand + High Problem,25.0
P0500,price,10,Wireless Earbuds 500,Audio,Wireless Earbuds,44.74,Moderate,25.0
P0004,price,10,Headphones 4,Audio,Headphones,44.08,Moderate,25.0
P0201,delivery,10,Fitness Band 201,Wearables,Fitness Band,43.73,Low Demand + High Problem,25.0
