product_id,product_name,category,complaint_category,complaint_count,problem_percentage
P0257,Analog Watch 257,Watches,software,11,10.891089108910892
P0259,Smart Fan 259,Home Appliances,price,11,12.222222222222221
P0471,Bluetooth Speaker 471,Audio,price,11,11.578947368421053
P0474,Bluetooth Speaker 474,Audio,price,11,9.243697478991598
P0157,Smartphone 157,Mobile,performance,11,10.891089108910892
P0314,Smart Light 314,Home Appliances,price,11,10.576923076923077
P0077,Fitness Watch 77,Watches,software,11,11.578947368421053
P0340,Fitness Band 340,Wearables,delivery,11,9.821428571428571
P0340,Fitness Band 340,Wearables,software,11,9.821428571428571
P0341,Smart Watch 341,Watches,comfort,11,8.94308943089431
P0341,Smart Watch 341,Watches,delivery,11,8.94308943089431
P0342,Smartphone 342,Mobile,comfort,11,12.359550561797752
P0213,Wireless Earbuds 213,Audio,price,11,10.2803738317757
P0330,Smart Watch 330,Watches,software,11,9.734513274336283
P0332,Smart Watch 332,Watches,comfort,11,11.11111111111111
P0332,Smart Watch 332,Watches,price,11,11.11111111111111
P0079,Smartphone 79,Mobile,delivery,11,10.377358490566039
P0080,Wireless Earbuds 80,Audio,performance,11,11.11111111111111
P0080,Wireless Earbuds 80,Audio,software,11,11.11111111111111
P0090,Smartphone 90,Mobile,software,11,10.185185185185185
P0091,Tablet 91,Mobile,comfort,11,10.377358490566039
P0092,Fitness Band 92,Wearables,software,11,10.0
P0315,Bluetooth Speaker 315,Audio,price,11,10.2803738317757
P0317,Smart Light 317,Home Appliances,comfort,11,11.0
P0317,Smart Light 317,Home Appliances,delivery,11,11.0
P0081,Headphones 81,Audio,performance,11,12.941176470588237
P0334,Fitness Band 334,Wearables,comfort,11,10.185185185185185
P0334,Fitness Band 334,Wearables,delivery,11,10.185185185185185
P0335,Headphones 335,Audio,comfort,11,11.34020618556701
P0494,Fitness Watch 494,Watches,software,11,12.941176470588237
P0002,Smart Watch 2,Watches,software,11,10.0
P0499,Tablet 499,Mobile,price,11,10.091743119266056
P0499,Tablet 499,Mobile,comfort,11,10.091743119266056
P0120,Smart Light 120,Home Appliances,performance,11,11.578947368421053
P0088,Air Purifier 88,Home Appliances,price,11,11.702127659574469
P0089,Fitness Band 89,Wearables,comfort,11,10.185185185185185
P0327,Smart Fan 327,Home Appliances,price,11,11.34020618556701
P0327,Smart Fan 327,Home Appliances,software,11,11.34020618556701
P0329,Wireless Earbuds 329,Audio,delivery,11,11.578947368421053
P0329,Wireless Earbuds 329,Audio,software,11,11.578947368421053
P0330,Smart Watch 330,Watches,delivery,11,9.734513274336283
P0134,Smartphone 134,Mobile,price,11,10.377358490566039
P0134,Smartphone 134,Mobile,software,11,10.377358490566039
P0485,Smart Watch 485,Watches,delivery,11,8.94308943089431
P0009,Wireless Earbuds 9,Audio,delivery,11,9.090909090909092
P0401,Headphones 401,Audio,price,11,11.578947368421053
P0283,Headphones 283,Audio,comfort,11,10.784313725490197
P0408,Smartphone 408,Mobile,software,11,9.734513274336283
P0409,Analog Watch 409,Watches,comfort,11,10.576923076923077
P0190,Smart Light 190,Home Appliances,delivery,11,11.458333333333332
P0190,Smart Light 190,Home Appliances,software,11,11.458333333333332
P0191,Headphones 191,Audio,comfort,11,10.091743119266056
P0409,Analog Watch 409,Watches,price,11,10.576923076923077
P0410,Analog Watch 410,Watches,delivery,11,12.359550561797752
P0410,Analog Watch 410,Watches,price,11,12.359550561797752
P0411,Smart Fan 411,Home Appliances,comfort,11,11.11111111111111
P0193,Fitness Band 193,Wearables,performance,11,15.714285714285714
P0404,Bluetooth Speaker 404,Audio,price,11,14.102564102564102
P0405,Air Purifier 405,Home Appliances,price,11,11.578947368421053
P0005,Air Purifier 5,Home Appliances,comfort,11,9.90990990990991
P0494,Fitness Watch 494,Watches,price,11,12.941176470588237
P0288,Smart Ring 288,Wearables,software,10,9.900990099009901
P0289,Smart Ring 289,Wearables,delivery,10,10.1010101010101
P0393,Analog Watch 393,Watches,delivery,10,8.849557522123893
P0396,Fitness Watch 396,Watches,comfort,10,10.0
P0053,Tablet 53,Mobile,software,10,9.615384615384617
P0196,Smart Ring 196,Wearables,price,10,11.235955056179774
P0101,Bluetooth Speaker 101,Audio,price,10,10.75268817204301
P0101,Bluetooth Speaker 101,Audio,delivery,10,10.75268817204301
P0101,Bluetooth Speaker 101,Audio,comfort,10,10.75268817204301
P0051,Air Purifier 51,Home Appliances,price,10,9.433962264150944
P0394,Fitness Watch 394,Watches,price,10,10.416666666666668
P0289,Smart Ring 289,Wearables,software,10,10.1010101010101
P0220,Smart Ring 220,Wearables,delivery,10,10.638297872340425
P0220,Smart Ring 220,Wearables,comfort,10,10.638297872340425
P0323,Smart Watch 323,Watches,price,10,10.309278350515463
P0163,Smart Ring 163,Wearables,price,10,11.627906976744185
P0160,Smart Fan 160,Home Appliances,software,10,8.547008547008547
P0255,Bluetooth Speaker 255,Audio,comfort,10,10.869565217391305
P0248,Headphones 248,Audio,comfort,10,11.235955056179774
P0247,Bluetooth Speaker 247,Audio,performance,10,12.82051282051282
P0090,Smartphone 90,Mobile,performance,10,9.25925925925926
P0084,Fitness Band 84,Wearables,comfort,10,8.403361344537815
P0325,Tablet 325,Mobile,price,10,11.627906976744185
P0482,Smartphone 482,Mobile,price,10,11.11111111111111
P0012,Fitness Band 12,Wearables,comfort,10,9.615384615384617
P0480,Headphones 480,Audio,software,10,10.638297872340425
P0220,Smart Ring 220,Wearables,software,10,10.638297872340425
P0293,Smart Fan 293,Home Appliances,price,10,9.615384615384617
P0292,Smart Fan 292,Home Appliances,software,10,7.575757575757576
P0052,Bluetooth Speaker 52,Audio,software,10,11.627906976744185
P0052,Bluetooth Speaker 52,Audio,delivery,10,11.627906976744185
P0389,Fitness Watch 389,Watches,delivery,10,10.309278350515463
P0047,Smart Fan 47,Home Appliances,price,10,10.1010101010101
P0400,Analog Watch 400,Watches,delivery,10,10.638297872340425
P0398,Wireless Earbuds 398,Audio,software,10,10.1010101010101
P0233,Air Purifier 233,Home Appliances,performance,10,10.416666666666668
P0397,Fitness Band 397,Wearables,software,10,8.547008547008547
P0147,Fitness Band 147,Wearables,delivery,10,9.615384615384617
P0256,Smartphone 256,Mobile,software,10,9.803921568627452
P0327,Smart Fan 327,Home Appliances,delivery,10,10.309278350515463
P0086,Analog Watch 86,Watches,comfort,10,9.900990099009901
P0321,Smart Ring 321,Wearables,comfort,10,9.25925925925926
P0319,Smart Ring 319,Wearables,software,10,9.433962264150944
P0090,Smartphone 90,Mobile,price,10,9.25925925925926
P0119,Wireless Earbuds 119,Audio,price,10,9.615384615384617
P0478,Smart Fan 478,Home Appliances,performance,10,12.048192771084338
P0388,Smart Fan 388,Home Appliances,software,10,10.309278350515463
P0055,Smart Watch 55,Watches,software,10,9.345794392523365
P0402,Wireless Earbuds 402,Audio,performance,10,9.900990099009901
P0401,Headphones 401,Audio,software,10,10.526315789473683
P0048,Smart Watch 48,Watches,delivery,10,9.433962264150944
P0235,Smartphone 235,Mobile,software,10,8.620689655172415
P0235,Smartphone 235,Mobile,delivery,10,8.620689655172415
P0407,Fitness Band 407,Wearables,comfort,10,10.1010101010101
P0046,Bluetooth Speaker 46,Audio,software,10,9.090909090909092
P0046,Bluetooth Speaker 46,Audio,price,10,9.090909090909092
P0045,Smart Ring 45,Wearables,software,10,8.928571428571429
P0045,Smart Ring 45,Wearables,comfort,10,8.928571428571429
P0285,Smart Light 285,Home Appliances,price,10,9.900990099009901
P0130,Fitness Band 130,Wearables,price,10,12.195121951219512
P0080,Wireless Earbuds 80,Audio,comfort,10,10.1010101010101
P0332,Smart Watch 332,Watches,delivery,10,10.1010101010101
P0331,Smart Ring 331,Wearables,performance,10,9.803921568627452
P0082,Fitness Watch 82,Watches,software,10,10.416666666666668
P0318,Bluetooth Speaker 318,Audio,price,10,8.695652173913043
P0134,Smartphone 134,Mobile,delivery,10,9.433962264150944
P0475,Fitness Watch 475,Watches,performance,10,11.363636363636363
P0475,Fitness Watch 475,Watches,delivery,10,11.363636363636363
P0475,Fitness Watch 475,Watches,comfort,10,11.363636363636363
P0158,Smartphone 158,Mobile,software,10,10.75268817204301
P0158,Smartphone 158,Mobile,delivery,10,10.75268817204301
P0315,Bluetooth Speaker 315,Audio,comfort,10,9.345794392523365
P0092,Fitness Band 92,Wearables,comfort,10,9.090909090909092
P0137,Analog Watch 137,Watches,delivery,10,10.1010101010101
P0474,Bluetooth Speaker 474,Audio,delivery,10,8.403361344537815
P0473,Analog Watch 473,Watches,price,10,9.70873786407767
P0471,Bluetooth Speaker 471,Audio,software,10,10.526315789473683
P0130,Fitness Band 130,Wearables,performance,10,12.195121951219512
P0199,Smart Ring 199,Wearables,software,10,10.309278350515463
P0199,Smart Ring 199,Wearables,price,10,10.309278350515463
P0148,Analog Watch 148,Watches,comfort,10,9.433962264150944
P0189,Smartphone 189,Mobile,software,10,12.987012987012985
P0407,Fitness Band 407,Wearables,price,10,10.1010101010101
P0127,Smartphone 127,Mobile,price,10,9.70873786407767
P0054,Wireless Earbuds 54,Audio,comfort,10,10.309278350515463
P0385,Tablet 385,Mobile,delivery,10,10.416666666666668
P0414,Wireless Earbuds 414,Audio,delivery,10,9.900990099009901
P0334,Fitness Band 334,Wearables,price,10,9.25925925925926
P0260,Headphones 260,Audio,delivery,10,10.0
P0258,Smart Watch 258,Watches,delivery,10,10.75268817204301
P0015,Smart Ring 15,Wearables,price,10,10.869565217391305
P0469,Smart Ring 469,Wearables,price,10,10.416666666666668
P0469,Smart Ring 469,Wearables,performance,10,10.416666666666668
P0468,Fitness Band 468,Wearables,delivery,10,9.090909090909092
P0468,Fitness Band 468,Wearables,comfort,10,9.090909090909092
P0467,Air Purifier 467,Home Appliances,comfort,10,13.333333333333334
P0466,Smart Fan 466,Home Appliances,price,10,10.1010101010101
P0466,Smart Fan 466,Home Appliances,delivery,10,10.1010101010101
P0014,Fitness Band 14,Wearables,software,10,10.638297872340425
P0414,Wireless Earbuds 414,Audio,comfort,10,9.900990099009901
P0199,Smart Ring 199,Wearables,performance,10,10.309278350515463
P0199,Smart Ring 199,Wearables,comfort,10,10.309278350515463
P0058,Bluetooth Speaker 58,Audio,price,10,9.174311926605505
P0058,Bluetooth Speaker 58,Audio,delivery,10,9.174311926605505
P0057,Headphones 57,Audio,price,10,10.309278350515463
P0413,Smart Watch 413,Watches,comfort,10,10.989010989010989
P0412,Air Purifier 412,Home Appliances,software,10,9.70873786407767
P0412,Air Purifier 412,Home Appliances,comfort,10,9.70873786407767
P0044,Fitness Band 44,Wearables,price,10,9.345794392523365
P0018,Smart Ring 18,Wearables,delivery,10,8.264462809917356
P0465,Fitness Band 465,Wearables,comfort,10,8.849557522123893
P0313,Smart Watch 313,Watches,software,10,9.00900900900901
P0225,Smart Fan 225,Home Appliances,software,10,9.433962264150944
P0225,Smart Fan 225,Home Appliances,comfort,10,9.433962264150944
P0202,Fitness Watch 202,Watches,price,10,10.1010101010101
P0201,Fitness Band 201,Wearables,delivery,10,8.928571428571429
P0145,Fitness Band 145,Wearables,comfort,10,8.547008547008547
P0417,Smart Light 417,Home Appliances,software,10,10.204081632653061
P0042,Smart Watch 42,Watches,delivery,10,8.928571428571429
P0041,Headphones 41,Audio,software,10,8.620689655172415
P0108,Wireless Earbuds 108,Audio,price,10,9.900990099009901
P0108,Wireless Earbuds 108,Audio,delivery,10,9.900990099009901
P0107,Analog Watch 107,Watches,price,10,8.695652173913043
P0340,Fitness Band 340,Wearables,price,10,8.928571428571429
P0078,Smart Ring 78,Wearables,software,10,10.0
P0172,Air Purifier 172,Home Appliances,software,10,10.416666666666668
P0123,Smart Watch 123,Watches,price,10,9.00900900900901
P0245,Smart Ring 245,Wearables,delivery,10,12.5
P0020,Air Purifier 20,Home Appliances,software,10,9.900990099009901
P0375,Headphones 375,Audio,delivery,10,10.526315789473683
P0375,Headphones 375,Audio,comfort,10,10.526315789473683
P0374,Headphones 374,Audio,comfort,10,9.345794392523365
P0060,Smartphone 60,Mobile,delivery,10,11.235955056179774
P0299,Smart Ring 299,Wearables,performance,10,11.11111111111111
P0299,Smart Ring 299,Wearables,delivery,10,11.11111111111111
P0298,Smartphone 298,Mobile,software,10,10.0
P0038,Tablet 38,Mobile,delivery,10,9.00900900900901
P0373,Smartphone 373,Mobile,performance,10,10.204081632653061
P0310,Fitness Band 310,Wearables,software,10,9.174311926605505
P0310,Fitness Band 310,Wearables,price,10,9.174311926605505
P0094,Smart Ring 94,Wearables,delivery,10,8.620689655172415
P0214,Fitness Band 214,Wearables,performance,10,9.615384615384617
P0214,Fitness Band 214,Wearables,delivery,10,9.615384615384617
P0460,Headphones 460,Audio,delivery,10,11.904761904761903
P0156,Wireless Earbuds 156,Audio,software,10,10.638297872340425
P0156,Wireless Earbuds 156,Audio,delivery,10,10.638297872340425
P0155,Tablet 155,Mobile,price,10,9.00900900900901
P0155,Tablet 155,Mobile,delivery,10,9.00900900900901
P0342,Smartphone 342,Mobile,price,10,11.235955056179774
P0306,Fitness Band 306,Wearables,price,10,9.523809523809524
P0305,Fitness Band 305,Wearables,price,10,8.695652173913043
P0345,Tablet 345,Mobile,delivery,10,9.900990099009901
P0075,Fitness Watch 75,Watches,price,10,9.523809523809524
P0023,Air Purifier 23,Home Appliances,delivery,10,9.433962264150944
P0264,Tablet 264,Mobile,performance,10,13.157894736842104
P0347,Smartphone 347,Mobile,price,10,8.264462809917356
P0373,Smartphone 373,Mobile,delivery,10,10.204081632653061
P0371,Wireless Earbuds 371,Audio,software,10,10.526315789473683
P0150,Tablet 150,Mobile,price,10,9.803921568627452
P0186,Smart Ring 186,Wearables,price,10,10.526315789473683
P0239,Tablet 239,Mobile,performance,10,9.615384615384617
P0278,Tablet 278,Mobile,comfort,10,10.989010989010989
P0422,Tablet 422,Mobile,performance,10,10.416666666666668
P0204,Wireless Earbuds 204,Audio,software,10,11.494252873563218
P0073,Smartphone 73,Mobile,software,10,9.803921568627452
P0073,Smartphone 73,Mobile,price,10,9.803921568627452
P0073,Smartphone 73,Mobile,delivery,10,9.803921568627452
P0093,Tablet 93,Mobile,software,10,9.25925925925926
P0093,Tablet 93,Mobile,price,10,9.25925925925926
P0117,Smartphone 117,Mobile,software,10,9.433962264150944
P0427,Analog Watch 427,Watches,delivery,10,12.5
P0037,Analog Watch 37,Watches,software,10,9.090909090909092
P0037,Analog Watch 37,Watches,delivery,10,9.090909090909092
P0036,Smart Watch 36,Watches,software,10,9.70873786407767
P0036,Smart Watch 36,Watches,delivery,10,9.70873786407767
P0277,Smartphone 277,Mobile,price,10,10.75268817204301
P0425,Fitness Watch 425,Watches,performance,10,13.333333333333334
P0425,Fitness Watch 425,Watches,delivery,10,13.333333333333334
P0298,Smartphone 298,Mobile,comfort,10,10.0
P0373,Smartphone 373,Mobile,software,10,10.204081632653061
P0430,Smart Light 430,Home Appliances,performance,10,11.494252873563218
P0350,Analog Watch 350,Watches,price,10,8.547008547008547
P0211,Air Purifier 211,Home Appliances,price,10,9.174311926605505
P0177,Wireless Earbuds 177,Audio,performance,10,10.309278350515463
P0175,Fitness Band 175,Wearables,software,10,10.526315789473683
P0071,Smart Watch 71,Watches,software,10,11.494252873563218
P0071,Smart Watch 71,Watches,performance,10,11.494252873563218
P0347,Smartphone 347,Mobile,delivery,10,8.264462809917356
P0229,Smart Light 229,Home Appliances,performance,10,10.869565217391305
P0228,Fitness Watch 228,Watches,delivery,10,10.204081632653061
P0228,Fitness Watch 228,Watches,comfort,10,10.204081632653061
P0203,Smart Light 203,Home Appliances,delivery,10,11.11111111111111
P0062,Tablet 62,Mobile,delivery,10,10.869565217391305
P0432,Air Purifier 432,Home Appliances,software,10,10.638297872340425
P0432,Air Purifier 432,Home Appliances,delivery,10,10.638297872340425
P0366,Air Purifier 366,Home Appliances,price,10,10.989010989010989
P0063,Fitness Band 63,Wearables,software,10,9.345794392523365
P0364,Bluetooth Speaker 364,Audio,comfort,10,10.526315789473683
P0302,Bluetooth Speaker 302,Audio,software,10,9.900990099009901
P0302,Bluetooth Speaker 302,Audio,price,10,9.900990099009901
P0302,Bluetooth Speaker 302,Audio,delivery,10,9.900990099009901
P0035,Smartphone 35,Mobile,comfort,10,8.849557522123893
P0111,Smartphone 111,Mobile,delivery,10,8.771929824561402
P0033,Smart Watch 33,Watches,price,10,8.771929824561402
P0098,Analog Watch 98,Watches,comfort,10,10.638297872340425
P0132,Fitness Band 132,Wearables,comfort,10,10.309278350515463
P0024,Fitness Band 24,Wearables,price,10,10.0
P0449,Bluetooth Speaker 449,Audio,software,10,11.627906976744185
P0126,Tablet 126,Mobile,software,10,9.70873786407767
P0153,Fitness Band 153,Wearables,performance,10,11.494252873563218
P0068,Headphones 68,Audio,comfort,10,10.0
P0454,Smart Fan 454,Home Appliances,comfort,10,13.333333333333334
P0353,Analog Watch 353,Watches,price,10,11.363636363636363
P0353,Analog Watch 353,Watches,delivery,10,11.363636363636363
P0114,Smart Light 114,Home Appliances,performance,10,9.25925925925926
P0265,Smart Fan 265,Home Appliances,software,10,10.526315789473683
P0265,Smart Fan 265,Home Appliances,price,10,10.526315789473683
P0265,Smart Fan 265,Home Appliances,delivery,10,10.526315789473683
P0028,Fitness Band 28,Wearables,price,10,9.433962264150944
P0207,Wireless Earbuds 207,Audio,price,10,10.1010101010101
P0358,Bluetooth Speaker 358,Audio,delivery,10,10.989010989010989
P0070,Smart Watch 70,Watches,comfort,10,9.523809523809524
P0206,Smartphone 206,Mobile,delivery,10,12.345679012345679
P0437,Tablet 437,Mobile,price,10,9.433962264150944
P0033,Smart Watch 33,Watches,comfort,10,8.771929824561402
P0031,Fitness Band 31,Wearables,software,10,11.627906976744185
P0272,Tablet 272,Mobile,price,10,9.00900900900901
P0241,Wireless Earbuds 241,Audio,delivery,10,10.638297872340425
